crit_violations	latitude	longitude
21	43.1086491	-79.0540834
12	40.5887121115	-73.9665129492
14	40.7423606	-73.9923849
52	40.713973	-73.9799619
7	40.6322476376	-73.9140911678
8	40.7605248	-73.9177498
9	40.5871825	-74.1041591
4	40.7053555	-73.9325734
14	40.5879742541	-73.9731781381
20	40.81419195	-73.9598004321
6	40.7452798	-73.9777524
5	40.5925051	-73.9082075364
16	40.7427907	-73.9538364
12	40.7520936	-73.9857349
16	40.8553414	-73.8880734003
4	40.5879814144	-73.9731108122
18	40.5638097	-74.1163707
19	40.87936	-73.9047086
8	40.5772334	-73.9621206858
6	40.8336082	-73.9291531
10	40.72637835	-73.9949920464
8	41.1308335771	-72.3562565867
6	40.63797395	-74.0790485451
17	40.5879456133	-73.973447442
12	40.7117021	-73.9452049438
8	40.7348065	-73.8147704
13	40.84814645	-73.9076516073
9	40.69585905	-73.9466555531
24	40.5896009796	-73.9599266122
12	40.6285088	-73.9884169
7	40.6641273	-73.9570645
9	40.7143396	-74.0063546
8	40.6751125	-73.99961695
16	40.745969	-73.9878585
9	40.7675936	-73.7480594
15	40.7054192381	-73.5971352381
11	43.5057703	-73.7890781
17	40.6549193	-73.9169104
3	40.7374599	-73.707734
7	42.7458637	-73.7254921
5	40.7322869	-73.9854606
6	40.7611475	-73.8301349
8	40.6326334	-73.9954211
9	40.8134933	-73.9159673
13	40.7152479	-73.9918343
1	40.57819185	-73.9349654486
8	40.710181	-74.0100530709
4	40.8309436	-73.8572877
8	40.6968264	-73.7837497
5	40.76228	-73.8017107
8	40.8212628	-73.950746
18	40.7655454	-73.9654403
7	42.66926	-73.8196049
8	40.7515721	-74.0064993
10	40.8486992	-73.9326443
3	40.832209	-73.8277883
12	40.5901550751	-73.9533547394
6	40.7722267	-73.9812623
7	40.6894006	-73.9923244
14	42.8116183	-73.923092
7	40.72776705	-74.000874685
8	40.80689155	-73.927007385
2	40.77550135	-73.8730603793
3	40.7063803	-74.0067691828
1	40.77550135	-73.8730603793
3	40.77550135	-73.8730603793
18	40.7203895	-74.0032495
15	40.5879849945	-73.9730771492
3	40.6191558	-73.9267033
19	40.7419732	-73.9852932
3	40.7308861004	-73.995277266
9	40.6877568	-73.9895158481
4	40.8539109	-73.8995618
8	40.5895887347	-73.9600379592
5	58.5864586	16.198687
3	40.77550135	-73.8730603793
21	40.72224195	-73.9830180854
2	40.77550135	-73.8730603793
15	40.77550135	-73.8730603793
7	40.7791392	-73.9438724595
6	43.5057703	-73.7890781
6	40.762996	-73.560708
10	40.5985553	-73.9417065
2	40.7101396	-73.7928338
15	40.5816532	-74.166502
16	40.70279445	-73.9908619787
6	40.5892956486	-73.9626852973
5	40.7524247	-73.9946125
19	42.9538719	-78.8231031
15	40.8898568	-73.89848
9	40.7494465	-73.8858159
9	40.7444173	-73.9890463
9	40.750991	-73.9906024
3	40.7643962	-73.9539303
11	40.68757025	-73.9567152533
6	40.8694081255	-73.8291644695
16	40.7403865	-73.7310602
25	43.1086491	-79.0540834
4	40.636912	-73.9899418
17	40.7935938	-73.9727055
34	40.5912832857	-73.9446053061
5	40.60512335	-73.9814030412
5	40.7172725	-73.9551066
5	40.5904199184	-73.9524636735
4	40.61195165	-74.13266405
17	40.7271546	-73.9801496
7	40.723242	-73.7280407
23	42.093005	-75.9305889
4	40.7076179	-73.7866496
31	40.7600488	-73.9830831
15	40.7443588	-73.9813733
4	40.7747058714	-72.9592998724
3	40.7476936	-73.7615438
2	40.7219323	-73.9976725
7	40.675453	-73.9413949807
9	40.7644963	-73.9868899
7	40.5879388508	-73.9735110276
4	40.8092807	-73.9515405
3	40.7282923	-73.9982636
17	40.5903496735	-73.951590449
5	40.6343017778	-73.9490971667
5	40.7348065	-73.8147704
8	40.5885747273	-73.969238
3	40.77550135	-73.8730603793
4	40.8205487	-73.9366757
5	40.77550135	-73.8730603793
3	40.5878958895	-73.9739149834
20	40.5892570541	-73.9630281081
5	40.7397903	-73.7864268
11	40.6104792	-73.9537114
3	40.7163469	-73.9960093
10	40.7472962	-73.9863412
7	40.5891834094	-73.9621925503
23	40.705583	-73.7397109
21	40.5887385443	-73.9662615881
3	40.7221019	-73.9964216
18	40.71726225	-73.99720935
17	40.762461	-73.5150429
2	40.7733125	-73.9837555
15	40.6557919	-73.9420072
7	40.67620845	-73.9986124027
27	40.8111455	-73.950847
4	40.745558	-73.867784
7	40.7987416	-73.9673646
20	40.8584794	-73.8680696
20	40.5673022	-73.8702319
26	40.7374599	-73.707734
14	40.7238903	-73.9788477
9	40.73470365	-73.99225395
30	40.7733804	-73.9558144
4	40.7557158	-73.9815958
13	40.705761	-73.8016569
15	40.7374599	-73.707734
1	40.7161719	-74.0071682
9	40.50979725	-74.243791
3	40.785956	-73.9506486
11	40.6467138	-73.9709409
11	40.72270775	-73.9946408218
5	40.7210578	-73.9565711
3	40.762461	-73.5150429
7	40.71276	-73.9022429
2	40.7374599	-73.707734
15	40.58693385	-73.9522550427
17	40.7229088	-73.9948273
6	40.5758209796	-73.9913252449
13	40.7185032	-74.004889
27	42.7458637	-73.7254921
30	40.8893918182	-73.8594740909
9	40.7924041	-73.9708858
5	40.7374599	-73.707734
3	40.7509133	-73.9370694
1	40.7679281	-73.9685621225
18	40.7374001	-73.9996942
2	40.8331899	-73.91454
24	40.8562957	-73.9010046
25	40.711536	-73.8240838
6	40.6796635	-73.9745064
17	40.7052692	-73.9334151
19	40.6271488	-74.1575836215
4	40.65863275	-73.9822016
11	40.6874439	-73.9769287
5	40.7163971	-73.9876676
20	40.71529125	-73.9989215875
11	40.7087755	-74.0067690171
3	40.7113206	-74.0178327
7	40.6894633	-73.9365029
14	40.7374599	-73.707734
11	40.7105361	-73.9583553
4	40.7172774	-73.9624474
42	40.7351455	-73.9882321
2	40.6843995	-73.8689429409
6	40.7067993	-74.0089457
13	40.7168873	-73.9564256
16	40.72429545	-73.9945214701
12	40.6195111	-73.9214512241
9	40.5895673061	-73.9602328163
12	41.578047	-74.1594759
44	40.5866144043	-73.9854817447
7	40.736406	-73.990965
14	40.7072846	-73.9451041
13	40.7275882	-73.9838583
3	40.754338	-73.9335947
11	40.6353055	-73.9609806813
14	40.7347337	-74.0008942
26	40.58847	-73.9701781176
9	40.7178366	-73.997344153
4	40.6154896	-73.9184058
6	40.653742	-73.9316079
5	42.663634	-73.6391139
6	43.5057703	-73.7890781
6	40.6342563333	-74.1197423333
20	40.8551651	-73.8872849
26	40.7160845	-73.9983322727
8	40.5891381111	-73.9626057778
16	40.7502091	-73.9842773
27	40.6437127	-73.9775951
20	41.578047	-74.1594759
18	40.6516385	-73.9756113
1	40.596489	-73.9335606
12	40.7315115	-73.8593833
22	40.711536	-73.8240838
13	40.8644034	-73.9193296
17	40.7328745	-73.8491641
14	40.7286733	-74.0045902561
7	40.67267085	-73.9505111482
9	40.5880140331	-73.972804105
7	40.587915779	-73.9737279669
7	40.7566174	-73.9849106
22	40.6968264	-73.7837497
3	40.6279198	-74.1576249511
14	40.71276	-73.9022429
10	40.5908668163	-73.9483855714
2	40.5878990718	-73.9738850608
14	40.5429567	-74.2067496
22	40.6872259	-73.976366
16	40.574652	-74.1218529
10	40.7843735	-73.9559248417
13	40.6972075	-73.9353977
3	40.7592608	-73.9892012
4	40.760724	-73.9856673
2	40.7579893	-73.9881415
3	40.7610652	-73.9857001
11	40.6260824	-74.1298605
19	40.5879444199	-73.973458663
21	40.73036	-73.9525069
6	40.8248661	-73.9093791
12	40.68514935	-73.9139757
2	40.747084	-73.903469
3	40.5879197569	-73.9736905635
15	40.7252458	-73.9517658
2	40.6490939	-73.9636493
19	40.6552093	-73.9310254
3	40.5891078889	-73.9628742222
9	40.5837649592	-73.9480789796
10	40.7227225	-73.9961141
4	40.6853261	-74.0028237032
3	40.8477178	-73.8673433
13	40.7555456	-73.9687401
8	40.8314596	-73.9356831
22	40.7414711	-73.8821171
12	40.6264534	-73.9167524
10	40.762149	-73.9182777
7	40.739237	-74.0019652
9	40.7314886	-73.8713423
6	40.7765941	-73.9503512
11	40.70236295	-73.9887329955
5	40.6340818	-73.9485123
19	40.762461	-73.5150429
7	40.61860055	-73.9295194228
26	40.7935938	-73.9727055
1	40.7456687	-73.9880941
3	40.6882995	-73.9787299455
16	40.70452945	-73.9192009476
11	40.598751	-73.963905
11	40.7582251	-73.9895836
32	40.6948091	-73.9528434
8	40.5901457043	-73.9534394174
2	40.754539	-73.9983722
8	40.8592238	-73.8986659
3	40.8120206	-73.9096482
15	40.63980125	-73.9552531404
12	40.6788495	-74.0114231424
12	40.72984335	-73.9543731692
11	40.696851	-73.9103303
11	40.8302796	-73.0779464254
5	40.80957415	-73.8018636052
2	40.80957415	-73.8018636052
10	40.80957415	-73.8018636052
19	40.8656782	-73.8603873
8	40.7476936	-73.7615438
21	40.60426	-73.7528499
9	42.6567676	-73.7633929
13	40.7935938	-73.9727055
2	40.8904801	-73.8492312
20	40.589062	-73.9648225
39	40.59858825	-73.956929313
5	40.7842299	-73.9778746866
7	40.71328865	-74.0101246934
7	40.7611444	-73.9836794
18	40.6856463878	-73.477504898
21	40.7580982	-73.980635
16	40.7591867	-73.970578
12	40.6903936	-73.9918568
7	40.7374599	-73.707734
13	40.7491884	-73.8929272
1	40.58774556	-73.98409204
10	40.624283	-73.992763
18	40.8378036667	-73.8345763333
5	40.60992655	-73.9842054342
19	40.6079450612	-73.9617929592
10	40.7121269	-73.9437511616
4	40.7394018	-73.7864065
2	40.7403865	-73.7310602
12	40.772354	-73.9315019
3	40.7173945	-73.9625563
26	40.7174432	-73.9945313209
9	40.7476936	-73.7615438
12	40.767289	-73.922863
14	40.7235347	-73.9527991
2	40.8299724286	-73.8473095306
18	40.7762479	-73.9814654
6	40.8548686735	-73.8550446327
3	40.589697551	-73.9590522245
2	40.5880164199	-73.972781663
1	40.5910705102	-73.9465314898
12	40.72506005	-73.9558875019
11	40.7232599	-73.9914324
6	40.68352905	-73.96621925
33	40.5888817104	-73.9664730572
6	40.589175	-73.962268
9	40.6119817	-74.1369713
9	40.67975245	-73.9175289545
16	40.7296564	-74.0006498
25	40.7557324	-73.9905282
9	40.7576666	-73.9872029
19	40.7608034	-73.8297488
16	40.5905747755	-73.9495304082
31	40.7216403	-73.9383532
1	40.8239411	-73.9299597104
2	40.7370753216	-73.674736129
13	40.6006278	-74.1427665
11	40.610321	-73.920275
3	40.8216711	-73.9300703
3	40.62133795	-73.9169389462
2	43.1086491	-79.0540834
22	40.712697	-73.9005959
15	40.7605248	-73.9177498
39	40.7608332	-73.8301796
3	40.708774	-74.0053271021
4	40.70666035	-74.0071607423
10	40.5894681818	-73.961131
27	40.7598266	-73.9851216
14	40.8780883	-73.9030045
18	40.750719	-73.8735904
7	40.72754385	-74.0057868528
20	40.762461	-73.5150429
2	40.8768948403	-73.8296209526
13	40.7314886	-73.8713423
23	40.732731	-73.9938139
13	40.7436594	-73.8353112
11	41.131511796	-72.3560243705
13	40.8314596	-73.9356831
10	43.5057703	-73.7890781
7	40.69410485	-73.9618120026
6	40.590809551	-73.947401449
2	40.56588605	-74.1010903724
8	40.8686676	-73.9018511
15	40.5880140331	-73.972804105
1	40.89506525	-73.88145155
5	40.8949733	-73.8826180028
14	40.7326473	-73.9887423
11	40.5881905	-73.971199
2	40.8532187	-73.8375226505
14	40.5893640364	-73.9620654
11	41.1289721181	-72.3587041898
18	40.6346572	-74.1355003
24	40.755635	-73.8152014
7	40.5773771	-73.9612577
3	40.7095842	-74.0070346393
19	40.724188	-73.9511745
27	40.67928475	-73.94935245
9	40.60837275	-74.1634674433
11	40.58316615	-73.9557168812
2	40.753547	-73.9987458
25	40.7520763469	-73.9851524082
4	40.70745015	-74.0018915732
44	40.853866	-73.8888355
10	40.8935366	-73.8196641
4	40.64943425	-73.8893879749
12	40.5866104149	-73.9855211064
15	40.71484685	-73.9994318252
10	40.7560441	-73.9804111
4	40.73257195	-74.0042830233
9	40.7339804	-74.0013681505
18	40.8842567	-73.862376
11	40.7935938	-73.9727055
9	43.5057703	-73.7890781
14	40.7832955	-73.9779456
31	40.6345281765	-74.1166144118
17	40.7244369	-73.9949264824
26	40.7431813	-73.9908424
5	40.6355529	-73.9127017
34	40.8305223	-73.9361877
10	40.6037213	-74.13132305
21	40.7348065	-73.8147704
23	40.586712	-73.9853309
30	40.68363945	-73.8715699952
15	40.7430266	-73.9798628
3	40.7747367	-73.9545345
13	40.5901355306	-73.9550466735
15	40.72138485	-73.9994416048
2	40.8513959	-73.8882428
6	40.5892723087	-73.9613949396
10	40.6968264	-73.7837497
22	40.7341002	-73.9917595
6	40.723242	-73.7280407
2	40.7107455	-73.7272312
14	40.5883690909	-73.969592
12	40.7082849655	-73.597309
7	40.5879491934	-73.973413779
14	40.6006278	-74.1427665
20	40.706374	-73.7555359
17	40.8504513	-73.9376212
31	40.5881715417	-73.9713751667
5	40.6006278	-74.1427665
21	40.5884178182	-73.969152
21	40.7184652	-73.9976332
35	40.8364687	-73.9434442
6	40.7359926	-73.8654988
10	40.7265551	-74.0021691
13	40.7204577	-73.9870468
6	40.70021575	-73.9294311976
6	40.7210578	-73.9565711
10	40.7212003	-73.9841142
7	40.8463418	-73.8588635751
16	40.8273441	-73.9427816
1	40.92724875	-73.8968785
4	40.5882790612	-73.9719147347
24	40.6940183	-73.949075
13	40.8427496	-73.8462187
11	40.7305377	-73.990051
16	40.7637825	-73.9766094
7	40.6876151	-73.9896091868
8	40.8491285	-73.8533072579
26	42.7458637	-73.7254921
14	19.466357	104.092708
8	40.7216652	-73.98533178
11	40.6326706	-73.9840272
17	40.905781	-73.9041894
8	40.716937	-74.0056984
12	40.73896795	-74.0078818498
1	40.6349743	-73.9626799
13	40.5838209	-73.9486796
13	40.6886791	-73.9931288578
10	40.71418845	-73.99048815
25	40.6401478	-73.9940873513
29	40.7171547	-73.994753
7	40.702475	-73.92518885
2	40.754501	-73.9866069
15	40.7223208	-73.9971608
9	42.749273	-73.7400749
9	40.772189	-73.9550639
9	40.7504324	-73.9785907
3	40.61273865	-73.9129379581
14	40.8441061	-73.8300341
7	42.7458637	-73.7254921
4	42.7458637	-73.7254921
9	40.6429479	-73.7793732749
13	40.7186498	-73.9949874
5	40.7842712	-73.9772502
13	40.7640313	-73.9868593
21	40.7188932	-73.9589757
27	40.7396918	-73.9894227
16	40.7038787	-74.0124876055
14	40.6000612	-74.1778871
7	40.751368	-73.0275679
5	42.7458637	-73.7254921
17	40.6804047	-73.9466170423
6	40.82568635	-73.9476577334
7	40.72178215	-73.9802030741
11	40.6644908	-73.8214165
19	40.64235885	-73.98099405
8	40.7605248	-73.9177498
6	40.7341747	-73.9551501
11	40.6548862	-73.9735102
19	40.6560915	-73.8977233
28	40.7578775	-73.9800282
11	40.5910686	-73.9758352
22	40.7034424	-74.0113469
7	40.5892882973	-73.9627505946
13	40.720164	-73.8447889
17	40.6797667	-73.8445909
32	40.6827452	-73.9536305
7	40.711536	-73.8240838
9	41.578047	-74.1594759
13	40.63024985	-74.106295356
5	40.5894454	-73.9613354
10	40.54018975	-74.1474477923
10	40.737726	-73.991283
17	40.7824664	-73.9196721
3	40.79444	-73.8032479
3	40.772354	-73.9315019
2	40.772354	-73.9315019
4	42.7458637	-73.7254921
13	40.7401296	-74.0018482
21	40.6871213	-73.9908766
14	40.89859	-73.854892
3	40.81565915	-73.9177601701
9	40.8059585	-73.2614619054
10	40.7335258	-73.9583451
25	40.7050765	-73.9201937
13	40.6401819	-73.9863963
4	40.772354	-73.9315019
25	40.588286	-73.971853
23	40.767465	-73.9840271
16	40.71692835	-74.0086664036
7	40.588012442	-73.9728190663
21	40.6205076	-73.9890948
30	40.69131035	-73.866032501
12	40.6920166	-73.7624145
18	40.7074	-74.0073916
5	40.9056992	-73.9042118
1	40.60426	-73.7528499
7	40.7146275	-73.9495901
6	40.5903109671	-73.9534568203
9	40.7524247	-73.9946125
14	40.6743686	-73.8014597
20	40.7138542	-73.99487105
3	40.8337895	-73.8513061
17	40.541189	-74.1784597
11	40.742745	-73.8370713
11	40.7659767	-73.9826427
11	40.5900347347	-73.9559710204
17	40.6797223	-73.9651912
3	40.8482801111	-73.856076
6	40.8755886	-73.850146
21	40.8514729	-73.939588
24	40.8492535	-73.9321477
14	40.587965105	-73.9732641657
6	40.7532168	-73.9718218
24	42.9032594	-78.8884924
4	40.6956771	-73.7459203
9	40.6814612	-73.9558725
3	40.80957415	-73.8018636052
15	40.7405658	-73.9847261
10	40.7443264	-73.9967144
7	40.762107	-72.9395529
12	40.64851665	-73.9790486296
8	40.7547501	-73.9774787
26	40.7523363	-73.9807504
9	40.5892368378	-73.9632076757
10	40.75554555	-73.9868796545
18	40.748392	-73.89301
21	40.7637118	-73.9861478
8	40.711536	-73.8240838
28	40.7340294694	-73.9925693878
8	40.7403865	-73.7310602
25	42.8157648776	-73.904704898
16	40.762366	-73.8155341
4	40.6508064	-73.9521795
3	40.7566036	-73.9896568259
9	40.6956771	-73.7459203
18	40.7108365	-73.9964641
24	40.7145174	-73.9981751
2	40.86870255	-73.8305686604
3	40.737214	-73.989389
4	40.590221	-73.9535149
3	40.6342531	-74.0857317653
9	40.769526	-73.9352269
3	40.6874879	-73.9979479
5	40.7843472	-73.9734774
6	40.7438908	-73.9838902
4	41.578047	-74.1594759
21	40.6999654	-73.9937266
14	40.7191154	-73.9908404
7	40.711536	-73.8240838
3	40.7476936	-73.7615438
3	40.5905482245	-73.9512898163
15	40.586712	-73.9853309
34	40.71746048	-73.99620088
15	40.7151714	-74.0110642
13	40.7454825	-73.9805683
16	40.7295224	-73.8623325
39	40.7140477	-73.9980860294
14	40.7547282	-73.8166971
18	40.726323	-74.005785
17	40.5900924286	-73.9554424286
5	40.712697	-73.9005959
12	40.70186135	-73.9189901
4	40.7771544	-73.9571359
2	40.8386229	-73.9410894226
12	40.6619597364	-73.4855366797
3	40.7374599	-73.707734
2	40.806427	-73.915803
3	40.751368	-73.0275679
15	40.6778945	-73.9498866
9	41.578047	-74.1594759
17	40.8649722	-73.8888334
33	40.64315085	-73.9701919123
19	40.61229385	-73.9257969319
8	40.6091817	-73.9567284982
2	40.7021941	-74.0120454
7	40.7494545	-73.8901964
19	40.6991763	-73.9165093586
14	40.6424029	-73.9160109
2	40.8191781	-73.9405409
14	40.588089	-73.9721245
11	40.7345315	-74.0028946
7	40.52330845	-74.2344300412
16	40.600834	-74.1458979
8	40.5865397857	-73.945637
15	40.7108375	-73.9538868
3	40.7591232	-73.9795558884
14	40.8036816	-73.9060596
27	40.66542885	-73.94233255
12	40.7525305	-73.9722489
10	40.839394	-73.85841
11	40.6064969	-73.965719
13	40.6908163	-73.9958385
7	40.5756125	-74.11959425
4	40.5513458	-74.150577
4	40.8222377	-73.9538366
4	40.586712	-73.9853309
10	40.742745	-73.8370713
22	40.7291294	-73.9811084
22	40.58614055	-73.9648474893
14	40.6773511	-73.9634450351
7	40.6782209	-73.9980486
19	40.8296849	-73.8745073
11	40.5880009061	-73.9729275359
5	40.7747009	-73.7929459
42	40.8305223	-73.9361877
4	40.5912718571	-73.9447096327
11	40.7374599	-73.707734
6	40.7110834	-73.94528595
15	40.7601059	-73.9582329
6	40.7674828	-73.9831939509
3	40.8046077	-73.9667476
10	40.8100006	-73.9620515
6	42.7458637	-73.7254921
10	40.7403865	-73.7310602
14	40.720164	-73.8447889
11	40.8405975714	-73.9215347857
2	40.6837723	-73.9922576
9	40.5976036	-73.9664325
19	40.7111913	-73.947363
6	40.8407201	-73.8731399
19	40.770399	-73.953541
2	40.7237455333	-74.0052028
11	40.723242	-73.7280407
17	40.7279837	-74.0013559
12	40.77392675	-73.9594402611
8	40.7081812	-73.8723015
20	40.7476936	-73.7615438
4	40.862012	-73.8922543
17	40.78689765	-73.9759380366
5	40.5870602	-74.1043156069
13	40.7174765	-73.9635457
10	40.7879977	-73.9774279
20	40.5891003333	-73.9629413333
3	40.7142423	-73.9616065
4	40.7920063	-73.9450847
11	40.69206445	-73.9866988503
7	40.7523113	-73.9752395
5	40.8365734	-73.8846873
13	40.62439535	-73.9647358062
15	40.7824483	-73.8460186
13	40.651698	-73.9496689
7	40.676995	-73.9638415742
3	40.7121749	-73.9573305
8	40.7456416	-73.9843341
17	40.84657	-73.8596887
10	40.6917958367	-73.9598068367
7	40.8564	-73.8474119953
17	40.6141004	-73.9740189
6	40.7170456	-73.8523355
15	40.7151118	-74.0075845
14	42.7458637	-73.7254921
6	40.6033212	-73.7532178
4	40.6338466	-73.9482204
19	40.8290412	-73.9160213
7	40.762461	-73.5150429
13	40.8248597	-73.8908153
21	40.8218852	-73.9540976
7	40.8619438	-73.8987074
6	40.6756445909	-73.863996197
6	42.7458637	-73.7254921
7	40.712697	-73.9005959
18	40.762461	-73.5150429
14	40.78380045	-73.8118765109
4	40.59722555	-74.0841533976
22	40.7536157	-73.9936347
3	40.6797667	-73.8445909
9	40.59737945	-74.063735417
11	40.7218941	-73.9887545819
18	40.58681785	-74.0915037
15	40.705761	-73.8016569
6	40.6407192	-73.9501559
6	40.8468475	-73.8965119
3	40.7534969	-73.9809061
2	40.7534969	-73.9809061
1	40.7534969	-73.9809061
5	40.7534969	-73.9809061
5	40.7534969	-73.9809061
32	40.755998	-73.9803153
15	40.6923162	-73.9870245
2	40.7534969	-73.9809061
7	40.592195	-73.9363418571
21	40.6202479	-73.9893588
3	40.7046484	-74.0116855
19	40.7146402	-74.0076113
11	40.78545505	-73.9726351036
4	40.6503568	-73.952616276
16	40.68964955	-73.9783373805
4	41.1319286898	-72.3557281543
11	40.72592	-73.9757849
2	42.6562746	-73.763749
28	40.5892552162	-73.9630444324
3	40.70071035	-73.9037479568
5	40.7359926	-73.8654988
8	40.81450945	-73.9596167605
13	40.7206629	-73.9966643
6	40.5327304	-74.1917594178
11	43.1622292105	-76.4807927632
1	41.1318357994	-72.3555464777
15	40.7723699	-73.9466848
10	40.723242	-73.7280407
19	40.7064805	-73.7953884
8	40.7139019	-73.9892035072
19	40.7456637	-73.9826005
15	40.7841092	-73.9523786
15	40.7935938	-73.9727055
10	40.7571979	-73.9243015
10	42.1109183537	-73.8826384791
24	40.6743686	-73.8014597
2	40.586712	-73.9853309
21	40.7603019	-73.9907769
18	40.7522029	-73.9721672
8	40.8347208	-73.9440719
11	40.5892533784	-73.9630607568
2	40.6507894	-73.9770851
12	40.723242	-73.7280407
11	42.663634	-73.6391139
11	40.723242	-73.7280407
17	40.762461	-73.5150429
12	40.7436594	-73.8353112
3	40.7605248	-73.9177498
25	40.7398274	-74.0032238
2	40.690176	-73.9628249
16	40.7441414	-73.9762214
8	40.8462149	-73.786353164
24	40.7280094	-73.9991725
25	40.7199982	-73.996902
3	40.7673212	-73.8132306
2	40.60123415	-73.959457674
2	40.8490998	-73.8535133483
17	40.81234825	-73.90307725
7	40.7164475	-73.9992221457
13	40.586712	-73.9853309
15	40.8281431786	-73.8502676786
4	40.7229922	-73.9854911
12	40.57203665	-74.1132136565
14	40.587963116	-73.9732828674
6	42.769536	-73.6905639
12	40.8670147	-73.8981433469
13	40.5908924694	-73.9466365306
10	40.64962305	-73.9303914054
9	40.71889535	-73.9977854762
18	40.68984675	-73.9713623233
12	40.8048926	-73.9546798
7	40.588674	-73.966872
13	40.7178067	-73.9591662
34	40.6614283	-73.9509032
21	40.7560365	-73.9424416
22	40.6208002	-73.9924705
6	40.7182864	-74.0102893
7	40.8431304	-73.9004059
10	40.6057888	-74.1208908
14	40.64125305	-73.9690392951
11	40.6956771	-73.7459203
15	40.5891305556	-73.9626728889
5	42.6567676	-73.7633929
6	40.7272963	-73.9848695
2	40.7578637	-73.987835
14	40.8818092	-73.8794643
13	40.6743101	-73.9564846
7	40.75001525	-73.9773873986
18	40.711536	-73.8240838
26	40.717811	-73.3416518333
3	40.7787256	-73.9813249
9	40.63548555	-74.1354297812
7	40.8254821	-73.9189897
16	40.600834	-74.1458979
11	40.7596825	-73.9863504
9	40.58820675	-73.971048
11	40.5891822081	-73.9622033289
7	40.7555254	-73.9784442
7	40.747616	-73.9820334
5	40.7600118	-73.9890099
10	40.7051014	-73.9252994
20	40.5885733846	-73.9677476154
9	40.7092569	-73.937221
12	40.716786	-74.009031
11	40.720164	-73.8447889
10	40.6244902	-74.1423379468
4	40.8506052	-73.9069305
9	40.7643962	-73.9539303
6	40.77550135	-73.8730603793
8	40.7679143	-73.9055831
10	40.723242	-73.7280407
5	40.5879173702	-73.9737130055
2	40.7663273	-73.9950796
22	40.5907048163	-73.9483545714
5	40.822639	-73.848763
3	40.7935938	-73.9727055
20	40.7045563	-73.9238614
2	40.5910609388	-73.9466180612
37	40.6004664545	-73.9853680909
3	40.590194	-73.953003
3	40.720845102	-73.729691398
13	50.1405467	18.9672429
3	40.762461	-73.5150429
4	40.5879193591	-73.9736943039
3	40.7563592	-73.9888728
1	40.7563592	-73.9888728
16	40.711536	-73.8240838
14	40.6942696	-73.909859
1	40.7563592	-73.9888728
1	40.7563592	-73.9888728
3	40.5909102449	-73.9464757551
14	40.7372533	-73.7410205
7	40.7208901	-74.0003924
20	40.6930881	-73.9675097952
9	40.7211865	-73.987123147
21	40.6532372	-73.9590692539
9	40.7403865	-73.7310602
18	40.7341333	-74.0031469
12	40.6805067	-73.9494693
10	40.7434556	-73.9914681
11	40.72685385	-73.4325182779
26	40.5908945714	-73.948137
20	40.6600646	-73.980360277
3	40.754387	-73.9356362
16	40.754387	-73.9356362
21	40.6601723	-73.98084505
15	40.7935938	-73.9727055
19	40.8269667	-73.939243
28	40.5910686	-73.9758352
8	40.745899	-73.6309829
10	40.586712	-73.9853309
3	40.7293024	-73.9536251158
29	40.7166141	-73.9980029
3	40.8161407	-73.8948175
7	40.838506	-73.8824968
7	40.712697	-73.9005959
16	40.587997326	-73.9729611989
1	40.8672687	-73.920613
8	40.7690811	-73.9564804
14	40.8463404	-73.9183615
7	40.7401328	-73.9844619
15	41.204968	-73.5733609
8	40.5901476531	-73.9549353673
18	40.7937197	-73.9449447939
2	40.8852992609	-73.8619745217
6	40.8765636	-73.847821
13	40.6734699	-73.9571266
13	40.7403865	-73.7310602
9	40.751368	-73.0275679
5	40.72040175	-73.9879481173
22	40.7835276	-73.9778199
10	40.723242	-73.7280407
7	40.714742	-74.0151689
6	40.5879483978	-73.9734212597
14	40.7132906	-74.0072532
13	40.8161242	-73.9464869
2	42.0003524	-75.7594515
8	40.7642202	-73.9742747
8	40.6429479	-73.7793732749
7	40.7698402	-73.8303712
12	40.760439	-73.9663851
14	40.719477	-73.960621
12	40.7514965	-73.9853673
7	40.762107	-72.9395529
7	40.7935938	-73.9727055
15	40.7885173	-73.8134856
6	40.5715453	-74.1121626
14	40.750991	-73.9906024
17	40.6525039	-73.95900237
15	40.761416	-73.9876165
17	40.723242	-73.7280407
27	40.5903194655	-73.9533787612
9	40.600409	-74.1449409
10	40.6604333913	-73.9311993043
17	40.586712	-73.9853309
5	40.7771396	-73.9556964
14	40.7608389	-73.9088453
8	43.1698763333	-77.653058
6	40.7279098	-73.9876248
13	40.705583	-73.7397109
7	40.711536	-73.8240838
33	40.75664945	-73.9714101167
11	40.6890192	-73.8479674
20	40.723242	-73.7280407
10	40.7466337	-73.9013017
6	40.711536	-73.8240838
8	40.62183785	-74.0723090437
8	40.7002445	-73.8075512
3	40.85075045	-73.9322960343
14	40.8291176667	-73.891777
6	40.590221	-73.9535149
6	40.5243936456	-74.2391924937
16	40.8270658	-73.9261846
15	40.7722404	-73.9607299
5	40.7045322	-74.0109177
13	40.7361304	-74.0006017499
17	40.5904169796	-73.9524899184
11	40.7182448	-73.9575406
35	40.59722555	-74.0841533976
6	40.7629293	-73.9210406
8	40.5907936327	-73.9475493673
4	40.7594915	-73.9775058
12	40.6429479	-73.7793732749
5	40.7096737	-74.0064582
12	40.8282311	-73.8816461
