,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
41097273,29.0,12.0,2014-03-21,2017-03-15,2016-06-06,10032,MANHATTAN,Delicatessen,603 WEST  168 STREET,11,5,1,24.0,11.0,10,2.4,1.1,282,1090,1,"603 WEST  168 STREET, NY",40.8415084,-73.9402883
41097884,23.0,12.0,2014-12-08,2017-01-30,2017-01-09,10022,MANHATTAN,American,250 EAST   58 STREET,10,1,1,22.0,11.0,9,2.44444444444,1.22222222222,21,784,0,"250 EAST   58 STREET, NY",40.7599803,-73.9650452
41098217,21.0,12.0,2013-12-10,2016-07-20,2015-11-12,10019,MANHATTAN,American,158 WEST   58 STREET,9,1,2,20.0,10.0,8,2.5,1.25,251,953,0,"158 WEST   58 STREET, NY",40.7656726,-73.978792
41098956,17.0,11.0,2013-09-04,2016-07-26,2016-01-25,10003,MANHATTAN,Tex-Mex,55 EAST    8 STREET,10,1,1,16.0,10.0,9,1.77777777778,1.11111111111,183,1056,0,"55 EAST    8 STREET, NY",40.7311439,-73.9934292
41098999,6.0,7.0,2013-08-05,2016-03-08,2015-02-17,10469,BRONX,Hamburgers,1212 EAST GUNHILL ROAD,5,1,1,5.0,6.0,4,1.25,1.5,385,946,0,"1212 EAST GUNHILL ROAD, NY",,
41100858,14.0,8.0,2014-04-22,2017-01-05,2016-06-18,11103,QUEENS,Mediterranean,3720 30 AVENUE,8,2,1,12.0,7.0,7,1.71428571429,1.0,201,989,1,"3720 30 AVENUE, NY",40.7641774,-73.9160418
41100993,8.0,8.0,2013-10-04,2016-03-25,2015-10-13,10001,MANHATTAN,Sandwiches,641 WEST   27 STREET,8,1,1,7.0,7.0,7,1.0,1.0,164,903,0,"641 WEST   27 STREET, NY",40.7522691,-74.0069718
41101050,6.0,5.0,2014-01-09,2016-10-06,2015-07-29,10019,MANHATTAN,American,152 WEST   52 STREET,5,1,1,5.0,4.0,4,1.25,1.0,435,1001,0,"152 WEST   52 STREET, NY",40.7616506,-73.9818453
41101851,12.0,6.0,2013-04-13,2016-04-09,2015-04-09,11104,QUEENS,Bangladeshi,4345 43 STREET,8,1,1,11.0,5.0,7,1.57142857143,0.714285714286,366,1092,0,"4345 43 STREET, NY",,
41102075,14.0,13.0,2013-08-08,2016-05-31,2015-04-30,11211,BROOKLYN,Jewish/Kosher,184 N   10 ST,8,1,1,13.0,12.0,7,1.85714285714,1.71428571429,397,1027,0,"184 N   10 ST, NY",40.7187637,-73.9551242
41102997,11.0,11.0,2013-10-29,2016-05-18,2015-05-17,10010,MANHATTAN,American,48 WEST   21 STREET,7,1,2,10.0,9.0,6,1.66666666667,1.5,367,932,0,"48 WEST   21 STREET, NY",40.7410469,-73.9929175
41103052,10.0,5.0,2013-08-30,2016-04-29,2015-05-16,11419,QUEENS,American,13018 101 AVENUE,7,1,1,9.0,4.0,6,1.5,0.666666666667,349,973,0,"13018 101 AVENUE, NY",40.69239,-73.816427
41103208,20.0,11.0,2014-04-16,2017-03-23,2016-09-15,10022,MANHATTAN,French,22 EAST   54 STREET,10,1,1,19.0,10.0,9,2.11111111111,1.11111111111,189,1072,0,"22 EAST   54 STREET, NY",40.760342,-73.974326
41103795,2.0,4.0,2013-08-16,2016-08-05,2015-07-21,10010,MANHATTAN,American,345 EAST   24 STREET,4,1,1,1.0,3.0,3,0.333333333333,1.0,381,1085,0,"345 EAST   24 STREET, NY",40.7379477,-73.9782152
41104041,4.0,3.0,2014-04-15,2016-03-23,2015-03-25,11102,QUEENS,American,2401 29 STREET,3,2,1,2.0,2.0,2,1.0,1.0,364,708,1,"2401 29 STREET, NY",40.7727726,-73.9164116
41104417,2.0,4.0,2014-06-06,2016-06-02,2015-05-28,10001,MANHATTAN,American,135 WEST   26 STREET,3,1,1,1.0,3.0,2,0.5,1.5,371,727,0,"135 WEST   26 STREET, NY",40.7454721,-73.9927376
41104540,1.0,4.0,2014-02-28,2016-02-22,2015-02-10,10036,MANHATTAN,Hamburgers,327 WEST   42 STREET,3,1,2,0.0,2.0,2,0.0,1.0,377,724,0,"327 WEST   42 STREET, NY",40.7580219,-73.990914
41104596,11.0,8.0,2014-02-06,2016-11-05,2016-05-25,10451,BRONX,American,113115 EAST  157 STREET,10,2,1,9.0,7.0,9,1.0,0.777777777778,164,1003,1,"113115 EAST  157 STREET, NY",40.8211757,-73.9135601
41104875,10.0,4.0,2014-02-26,2016-11-17,2016-09-19,10036,MANHATTAN,Pizza/Italian,211 WEST   43 STREET,6,2,1,8.0,3.0,5,1.6,0.6,59,995,1,"211 WEST   43 STREET, NY",40.7571403,-73.9870106
41105399,11.0,4.0,2014-10-14,2016-12-07,2016-10-25,10458,BRONX,Chicken,343 EAST  194 STREET,7,2,1,9.0,3.0,6,1.5,0.5,43,785,1,"343 EAST  194 STREET, NY",40.8638996,-73.8908838
41105757,8.0,10.0,2014-12-22,2017-03-24,2016-08-18,10029,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",158 EAST  116 STREET,6,1,1,7.0,9.0,5,1.4,1.8,218,823,0,"158 EAST  116 STREET, NY",40.7980887,-73.9414616
41105879,13.0,5.0,2014-05-09,2017-02-22,2016-06-28,10010,MANHATTAN,American,111 EAST   22 STREET,7,4,1,9.0,4.0,6,1.5,0.666666666667,239,1020,1,"111 EAST   22 STREET, NY",40.7394136,-73.9860703
41106233,14.0,9.0,2014-05-29,2016-10-17,2016-05-02,10003,MANHATTAN,Mexican,9 EAST   18 STREET,9,1,1,13.0,8.0,8,1.625,1.0,168,872,0,"9 EAST   18 STREET, NY",40.7383202,-73.9907841
41106252,6.0,4.0,2014-12-22,2017-03-23,2017-02-23,11377,QUEENS,Indian,3926 61 STREET,4,1,1,5.0,3.0,3,1.66666666667,1.0,28,822,0,"3926 61 STREET, NY",40.7465439,-73.9032005
41106321,11.0,16.0,2014-04-23,2016-12-16,2016-04-21,11372,QUEENS,Spanish,9212 37 AVENUE,8,1,1,10.0,15.0,7,1.42857142857,2.14285714286,239,968,0,"9212 37 AVENUE, NY",,
41107373,9.0,9.0,2013-12-11,2016-10-27,2015-10-16,11101,QUEENS,Chicken,4035 21 STREET,7,2,1,7.0,8.0,6,1.16666666667,1.33333333333,377,1051,1,"4035 21 STREET, NY",40.7541333,-73.9419671
41108006,4.0,3.0,2014-12-24,2017-01-18,2015-12-08,11357,QUEENS,Chinese,14508 14 AVENUE,3,1,1,3.0,2.0,2,1.5,1.0,407,756,0,"14508 14 AVENUE, NY",40.7867417,-73.8219299
41109419,16.0,6.0,2014-02-20,2016-09-14,2016-08-18,10036,MANHATTAN,American,424 WEST   42 STREET,7,3,1,13.0,5.0,6,2.16666666667,0.833333333333,27,937,1,"424 WEST   42 STREET, NY",,
41109700,5.0,4.0,2013-11-01,2016-10-14,2015-10-01,11373,QUEENS,Donuts,9507 57 AVENUE,4,1,1,4.0,3.0,3,1.33333333333,1.0,379,1078,0,"9507 57 AVENUE, NY",40.7368687,-73.8655247
41111524,9.0,1.0,2014-05-27,2017-01-06,2015-11-06,10004,MANHATTAN,Bagels/Pretzels,12 WHITE HALL FERRY TERMINAL,6,1,1,8.0,0.0,5,1.6,0.0,427,955,0,"12 WHITE HALL FERRY TERMINAL, NY",40.7010306,-74.0130686
41113037,23.0,16.0,2014-02-11,2016-11-21,2016-11-03,10003,MANHATTAN,Mediterranean,211 EAST   14 STREET,12,1,1,22.0,15.0,11,2.0,1.36363636364,18,1014,0,"211 EAST   14 STREET, NY",,
41114294,12.0,7.0,2013-05-02,2016-04-19,2015-03-11,10026,MANHATTAN,Chinese,83 WEST 115 STREET,8,2,2,10.0,5.0,7,1.42857142857,0.714285714286,405,1083,1,"83 WEST 115 STREET, NY",40.8012942,-73.9497164
41115711,7.0,6.0,2014-05-29,2016-10-19,2016-05-11,11432,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",8752 168 STREET,5,1,1,6.0,5.0,4,1.5,1.25,161,874,0,"8752 168 STREET, NY",40.7103146,-73.795014
41117086,4.0,3.0,2015-01-07,2017-03-08,2016-01-14,10075,MANHATTAN,Mexican,233 EAST   77 STREET,3,3,1,1.0,2.0,2,0.5,1.0,419,791,1,"233 EAST   77 STREET, NY",40.7726565,-73.9569642
41117321,8.0,5.0,2014-03-21,2017-01-18,2016-11-17,10458,BRONX,"Bottled beverages, including water, sodas, juices, etc.",537 EAST  183 STREET,7,1,1,7.0,4.0,6,1.16666666667,0.666666666667,62,1034,0,"537 EAST  183 STREET, NY",40.8546337,-73.8913997
41117697,7.0,10.0,2014-08-14,2017-04-11,2016-02-25,10452,BRONX,Hamburgers,19 WEST  170 STREET,7,2,3,5.0,7.0,6,0.833333333333,1.16666666667,411,971,1,"19 WEST  170 STREET, NY",40.8405527,-73.9177746
41117795,15.0,12.0,2013-12-05,2016-10-26,2016-08-18,10036,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",151 WEST   46 STREET,9,1,2,14.0,10.0,8,1.75,1.25,69,1056,0,"151 WEST   46 STREET, NY",40.7584223,-73.9841101
41118090,8.0,6.0,2014-06-18,2017-04-05,2016-02-08,10019,MANHATTAN,Italian,145 WEST   53 STREET,5,1,1,7.0,5.0,4,1.75,1.25,422,1022,0,"145 WEST   53 STREET, NY",40.7629624,-73.9805339
41118091,8.0,9.0,2015-03-03,2017-02-27,2016-09-06,10075,MANHATTAN,Sandwiches,252 EAST   77 STREET,6,1,2,7.0,7.0,5,1.4,1.4,174,727,0,"252 EAST   77 STREET, NY",40.7719649,-73.9564427
41118839,8.0,7.0,2014-03-03,2016-07-22,2015-07-01,10019,MANHATTAN,Japanese,40 WEST   57 STREET,6,1,2,7.0,5.0,5,1.4,1.0,387,872,0,"40 WEST   57 STREET, NY",40.7635673,-73.976352
41123001,10.0,6.0,2013-06-06,2016-03-17,2015-10-19,11211,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",417 SOUTH    4 STREET,7,1,1,9.0,5.0,6,1.5,0.833333333333,150,1015,0,"417 SOUTH    4 STREET, NY",,
41125652,11.0,8.0,2014-03-03,2016-06-07,2015-10-05,10019,MANHATTAN,Korean,350 WEST   50 STREET,6,2,2,9.0,6.0,5,1.8,1.2,246,827,1,"350 WEST   50 STREET, NY",40.7628948,-73.9880747
41125662,1.0,4.0,2014-03-14,2016-04-14,2015-02-26,10023,MANHATTAN,Sandwiches,60 WEST   65 STREET,3,1,1,0.0,3.0,2,0.0,1.5,413,762,0,"60 WEST   65 STREET, NY",40.7726479,-73.9815996
41125700,19.0,11.0,2014-03-27,2017-03-01,2017-01-14,11369,QUEENS,Peruvian,9115 31 AVENUE,11,2,2,17.0,9.0,10,1.7,0.9,46,1070,1,"9115 31 AVENUE, NY",40.7603734,-73.8770642
41125878,9.0,12.0,2014-10-08,2017-03-23,2016-03-04,10003,MANHATTAN,Irish,349 EAST 14 STREET,8,1,1,8.0,11.0,7,1.14285714286,1.57142857143,384,897,0,"349 EAST 14 STREET, NY",40.7316885,-73.9828826
41126771,9.0,10.0,2014-11-10,2017-01-10,2016-12-13,11228,BROOKLYN,American,7118 13 AVENUE,7,2,1,7.0,9.0,6,1.16666666667,1.5,28,792,1,"7118 13 AVENUE, NY",40.6222784,-74.0057392
41126939,9.0,3.0,2014-06-27,2017-01-04,2015-11-30,10001,MANHATTAN,American,601 WEST   26 STREET,5,1,2,8.0,1.0,4,2.0,0.25,401,922,0,"601 WEST   26 STREET, NY",40.7515721,-74.0064993
41127492,14.0,9.0,2013-11-13,2016-06-29,2016-03-22,10456,BRONX,Café/Coffee/Tea,320 EAST  170 STREET,9,1,1,13.0,8.0,8,1.625,1.0,99,959,0,"320 EAST  170 STREET, NY",40.8370014,-73.9099584
41127647,33.0,19.0,2014-06-11,2017-03-29,2016-10-31,11217,BROOKLYN,Tex-Mex,307311 FLATBUSH AVENUE,15,3,1,30.0,18.0,14,2.14285714286,1.28571428571,149,1022,1,"307311 FLATBUSH AVENUE, NY",40.6295097,-73.9441461
41130663,11.0,9.0,2014-01-13,2016-06-16,2015-09-14,11101,QUEENS,Spanish,3003 38 AVENUE,9,1,2,10.0,7.0,8,1.25,0.875,276,885,0,"3003 38 AVENUE, NY",40.7542392,-73.9325435
41130819,11.0,16.0,2014-03-13,2017-02-15,2017-02-02,10003,MANHATTAN,Italian,15 EAST 18 STREET,10,1,2,10.0,14.0,9,1.11111111111,1.55555555556,13,1070,0,"15 EAST 18 STREET, NY",40.7382012,-73.9906044
41130849,20.0,4.0,2014-06-05,2017-03-17,2016-08-10,10036,MANHATTAN,Pizza,231 WEST   46 STREET,8,2,1,18.0,3.0,7,2.57142857143,0.428571428571,219,1016,1,"231 WEST   46 STREET, NY",40.7594681,-73.9867714
41131819,15.0,11.0,2014-01-07,2016-10-25,2016-08-16,10014,MANHATTAN,Italian,10 LITTLE WEST   12 STREET,7,2,1,13.0,10.0,6,2.16666666667,1.66666666667,70,1022,1,"10 LITTLE WEST   12 STREET, NY",40.7396486,-74.0068913
41131836,4.0,3.0,2013-06-27,2016-05-12,2015-06-09,10466,BRONX,Caribbean,3701 EASTCHESTER RD FL 1,4,1,2,3.0,1.0,3,1.0,0.333333333333,338,1050,0,"3701 EASTCHESTER RD FL 1, NY",40.8830478,-73.8497204
41132647,30.0,15.0,2014-03-24,2017-01-23,2017-01-03,10018,MANHATTAN,Indian,66 WEST   39 STREET,12,1,1,29.0,14.0,11,2.63636363636,1.27272727273,20,1036,0,"66 WEST   39 STREET, NY",40.7526251,-73.9852003
41134612,10.0,8.0,2014-07-17,2017-03-07,2017-02-16,11377,QUEENS,Other,6419 39 AVENUE,7,1,1,9.0,7.0,6,1.5,1.16666666667,19,964,0,"6419 39 AVENUE, NY",40.7464868,-73.8989807
41136985,7.0,3.0,2014-11-18,2016-12-13,2016-11-21,10451,BRONX,American,135 EAST  149 STREET,4,1,1,6.0,2.0,3,2.0,0.666666666667,22,756,0,"135 EAST  149 STREET, NY",40.8194557,-73.9286721
41137340,16.0,12.0,2014-02-20,2016-09-20,2016-04-06,11103,QUEENS,American,4619 30 AVENUE,11,1,1,15.0,11.0,10,1.5,1.1,167,943,0,"4619 30 AVENUE, NY",40.761501,-73.90935
41138056,8.0,3.0,2014-01-16,2016-11-30,2016-01-26,11219,BROOKLYN,Jewish/Kosher,4621 13 AVENUE,5,1,2,7.0,1.0,4,1.75,0.25,309,1049,0,"4621 13 AVENUE, NY",40.636119,-73.990539
41138123,13.0,6.0,2014-05-20,2016-07-26,2015-10-01,10003,MANHATTAN,French,38 EAST 19 STREET,7,2,1,11.0,5.0,6,1.83333333333,0.833333333333,299,798,1,"38 EAST 19 STREET, NY",40.7379803,-73.9892841
41138977,9.0,7.0,2013-10-04,2016-09-23,2015-08-19,10065,MANHATTAN,American,2 EAST   61 STREET,6,1,2,8.0,5.0,5,1.6,1.0,401,1085,0,"2 EAST   61 STREET, NY",40.7651281,-73.9720398
41138983,15.0,8.0,2014-07-29,2017-01-24,2016-09-14,10065,MANHATTAN,American,2 EAST   61 STREET,8,1,1,14.0,7.0,7,2.0,1.0,132,910,0,"2 EAST   61 STREET, NY",40.7651281,-73.9720398
41138984,7.0,12.0,2014-03-26,2017-01-24,2016-12-12,10065,MANHATTAN,American,2 EAST   61 STREET,6,1,1,6.0,11.0,5,1.2,2.2,43,1035,0,"2 EAST   61 STREET, NY",40.7651281,-73.9720398
41139263,22.0,13.0,2013-09-09,2016-08-25,2016-07-27,10036,MANHATTAN,Italian,250 WEST   47 STREET,11,2,1,20.0,12.0,10,2.0,1.2,29,1081,1,"250 WEST   47 STREET, NY",40.7598419,-73.9867021
41139432,20.0,12.0,2014-08-06,2017-03-23,2016-08-24,11377,QUEENS,Mexican,4722 48 AVENUE,11,2,2,18.0,10.0,10,1.8,1.0,211,960,1,"4722 48 AVENUE, NY",40.7389738,-73.9178238
41140992,3.0,6.0,2014-08-07,2017-02-08,2016-01-07,11369,QUEENS,Sandwiches,4 LAGUARDIA AIRPORT,5,1,1,2.0,5.0,4,0.5,1.25,398,916,0,"4 LAGUARDIA AIRPORT, NY",,
41142196,7.0,5.0,2015-02-04,2017-03-29,2017-03-08,11103,QUEENS,Eastern European,4208 30 AVENUE,4,2,1,5.0,4.0,3,1.66666666667,1.33333333333,21,784,1,"4208 30 AVENUE, NY",40.7628952,-73.9131534
41142211,9.0,3.0,2014-02-19,2016-05-04,2014-10-16,10023,MANHATTAN,American,7274 WEST 69 STREET,4,2,2,7.0,1.0,3,2.33333333333,0.333333333333,566,805,1,"7274 WEST 69 STREET, NY",40.776683,-73.983047
41142355,11.0,8.0,2014-03-31,2017-03-20,2016-09-19,11220,BROOKLYN,Bakery,5110 8 AVENUE,7,1,1,10.0,7.0,6,1.66666666667,1.16666666667,182,1085,0,"5110 8 AVENUE, NY",40.8305223,-73.9361877
41142467,5.0,6.0,2014-08-13,2016-10-27,2016-09-09,10019,MANHATTAN,Irish,210 WEST   50 STREET,4,1,1,4.0,5.0,3,1.33333333333,1.66666666667,48,806,0,"210 WEST   50 STREET, NY",40.7614519,-73.9845231
41142578,6.0,6.0,2014-03-06,2016-10-18,2016-04-01,10009,MANHATTAN,Café/Coffee/Tea,620 EAST    6 STREET,6,1,2,5.0,4.0,5,1.0,0.8,200,957,0,"620 EAST    6 STREET, NY",40.7239383,-73.9808254
41143058,10.0,6.0,2014-03-03,2016-03-30,2015-03-11,10017,MANHATTAN,American,45 EAST   45 STREET,6,1,1,9.0,5.0,5,1.8,1.0,385,758,0,"45 EAST   45 STREET, NY",40.7547501,-73.9774787
41143170,29.0,15.0,2014-08-06,2017-03-28,2016-09-13,11368,QUEENS,Pizza,9701 57 AVENUE,11,3,2,26.0,13.0,10,2.6,1.3,196,965,1,"9701 57 AVENUE, NY",40.7373421,-73.8639468
41143475,26.0,13.0,2014-02-13,2016-12-08,2016-09-16,10454,BRONX,Mexican,536 EAST  138 STREET,12,2,1,24.0,12.0,11,2.18181818182,1.09090909091,83,1029,1,"536 EAST  138 STREET, NY",40.806821,-73.918231
41144043,26.0,10.0,2014-01-08,2016-11-10,2016-10-03,10031,MANHATTAN,American,528 WEST  145 STREET,12,1,2,25.0,8.0,11,2.27272727273,0.727272727273,38,1037,0,"528 WEST  145 STREET, NY",40.8256863,-73.9493456
41144262,9.0,10.0,2014-03-27,2016-12-05,2016-10-31,11219,BROOKLYN,Hamburgers,6421 14 AVENUE,7,1,1,8.0,9.0,6,1.33333333333,1.5,35,984,0,"6421 14 AVENUE, NY",,
41146469,11.0,9.0,2014-08-15,2016-09-21,2016-08-30,11103,QUEENS,Pizza,4318 25 AVENUE,7,2,1,9.0,8.0,6,1.5,1.33333333333,22,768,1,"4318 25 AVENUE, NY",40.7663719,-73.9086362
41147516,6.0,5.0,2014-06-04,2016-07-05,2016-04-19,10014,MANHATTAN,American,283 WEST 12 STTREET,4,2,2,4.0,3.0,3,1.33333333333,1.0,77,762,1,"283 WEST 12 STTREET, NY",,
41147661,13.0,13.0,2013-11-21,2016-11-17,2016-06-12,11372,QUEENS,Indian,7231 37 AVENUE,9,1,2,12.0,11.0,8,1.5,1.375,158,1092,0,"7231 37 AVENUE, NY",40.7490461,-73.8929006
41147901,13.0,10.0,2014-03-31,2017-01-13,2016-12-22,10459,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",935 EAST  163 STREET,8,1,1,12.0,9.0,7,1.71428571429,1.28571428571,22,1019,0,"935 EAST  163 STREET, NY",40.821321,-73.896539
41148107,13.0,8.0,2013-05-17,2016-02-11,2015-08-26,10010,MANHATTAN,Café/Coffee/Tea,145 EAST   23 STREET,10,1,1,12.0,7.0,9,1.33333333333,0.777777777778,169,1000,0,"145 EAST   23 STREET, NY",40.7395281,-73.984164
41148214,4.0,5.0,2014-03-07,2016-05-17,2015-02-06,10281,MANHATTAN,American,4 WORLD FINANCIAL CENTER,4,1,2,3.0,3.0,3,1.0,1.0,466,802,0,"4 WORLD FINANCIAL CENTER, NY",40.714167,-74.016111
41148507,4.0,8.0,2014-03-20,2016-10-04,2015-08-18,11204,BROOKLYN,Sandwiches,6814 18 AVENUE,5,1,1,3.0,7.0,4,0.75,1.75,413,929,0,"6814 18 AVENUE, NY",40.6172242,-73.992417
41148666,22.0,9.0,2014-01-06,2016-08-08,2016-07-15,10020,MANHATTAN,Delicatessen,140 WEST   51 STREET,10,1,1,21.0,8.0,9,2.33333333333,0.888888888889,24,945,0,"140 WEST   51 STREET, NY",40.7611196,-73.9819961
41148766,8.0,5.0,2013-09-10,2016-07-07,2016-04-19,10003,MANHATTAN,French,3 EAST   15 STREET,6,1,1,7.0,4.0,5,1.4,0.8,79,1031,0,"3 EAST   15 STREET, NY",40.7365449,-73.992551
41148931,9.0,7.0,2014-08-13,2016-08-29,2016-03-10,10019,MANHATTAN,Irish,43 WEST   54 STREET,6,1,1,8.0,6.0,5,1.6,1.2,172,747,0,"43 WEST   54 STREET, NY",40.7621597,-73.9775297
41149653,13.0,12.0,2013-10-21,2016-09-12,2015-09-08,10036,MANHATTAN,Irish,134 WEST   46 STREET,9,1,2,12.0,10.0,8,1.5,1.25,370,1057,0,"134 WEST   46 STREET, NY",40.7578467,-73.98395
41150606,11.0,17.0,2013-12-16,2016-07-28,2016-02-03,10018,MANHATTAN,American,18 WEST 38 STREET,8,1,2,10.0,15.0,7,1.42857142857,2.14285714286,176,955,0,"18 WEST 38 STREET, NY",40.7511996,-73.983818
41150646,12.0,9.0,2014-04-09,2016-11-04,2016-09-23,11378,QUEENS,Spanish,5430 48 STREET,6,3,3,9.0,6.0,5,1.8,1.2,42,940,1,"5430 48 STREET, NY",40.7302445,-73.9193025
41151982,12.0,5.0,2014-05-13,2017-01-24,2016-11-14,10028,MANHATTAN,Italian,168-170 EAST 81 STREET,6,1,2,11.0,3.0,5,2.2,0.6,71,987,0,"168-170 EAST 81 STREET, NY",40.7756958,-73.9569248
41152216,18.0,10.0,2014-05-05,2017-03-03,2017-02-01,10003,MANHATTAN,Hotdogs,239-11 1 AVENUE,9,4,1,14.0,9.0,8,1.75,1.125,30,1033,1,"239-11 1 AVENUE, NY",40.7316471,-73.9826778
41152958,22.0,11.0,2013-09-26,2016-06-06,2015-09-28,11220,BROOKLYN,Chinese,5622 8 AVENUE,11,1,1,21.0,10.0,10,2.1,1.0,252,984,0,"5622 8 AVENUE, NY",40.8305223,-73.9361877
41153141,25.0,10.0,2014-08-18,2016-09-19,2016-08-12,10022,MANHATTAN,Japanese,222 EAST   51 STREET,7,2,2,23.0,8.0,6,3.83333333333,1.33333333333,38,763,1,"222 EAST   51 STREET, NY",40.7558584,-73.9695188
41153717,21.0,6.0,2014-10-30,2017-02-08,2017-01-10,10455,BRONX,Pizza/Italian,560 EAST  149 STREET,8,5,1,16.0,5.0,7,2.28571428571,0.714285714286,29,832,1,"560 EAST  149 STREET, NY",40.8141062,-73.9132645
41154087,7.0,2.0,2015-03-04,2017-03-31,2016-03-05,11105,QUEENS,American,4108 23 AVENUE,3,3,1,4.0,1.0,2,2.0,0.5,391,758,1,"4108 23 AVENUE, NY",40.7704104,-73.9072286
41154226,2.0,3.0,2014-05-13,2016-05-05,2015-04-29,10014,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",170 WEST    4 STREET,3,1,1,1.0,2.0,2,0.5,1.0,372,723,0,"170 WEST    4 STREET, NY",40.7320189,-74.0016271
41154571,3.0,3.0,2014-03-19,2017-02-22,2016-02-26,11101,QUEENS,Donuts,3500 48 STREET,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,362,1071,0,"3500 48 STREET, NY",40.752373,-73.9162371
41155515,6.0,1.0,2013-04-12,2016-02-24,2015-02-27,10021,MANHATTAN,Café/Coffee/Tea,170 EAST   70 STREET,4,2,1,4.0,0.0,3,1.33333333333,0.0,362,1048,1,"170 EAST   70 STREET, NY",40.7685694,-73.9624496
41156294,10.0,3.0,2013-04-03,2016-03-24,2015-02-26,10018,MANHATTAN,American,264 WEST   40 STREET,6,1,1,9.0,2.0,5,1.8,0.4,392,1086,0,"264 WEST   40 STREET, NY",40.7555696,-73.9903697
41156430,8.0,8.0,2014-02-12,2016-11-07,2016-04-22,11430,QUEENS,American,14818 134 STREET,5,1,1,7.0,7.0,4,1.75,1.75,199,999,0,"14818 134 STREET, NY",40.6657496,-73.8062858
41156678,14.0,7.0,2014-09-06,2017-04-04,2016-02-18,11106,QUEENS,American,3502 35 STREET,8,3,1,11.0,6.0,7,1.57142857143,0.857142857143,411,941,1,"3502 35 STREET, NY",40.7566539,-73.9257314
41156729,17.0,12.0,2014-08-12,2017-03-24,2017-03-22,10065,MANHATTAN,American,156 EAST   64 STREET,9,1,2,16.0,10.0,8,2.0,1.25,2,955,0,"156 EAST   64 STREET, NY",40.7650992,-73.9658214
41156745,7.0,8.0,2013-11-29,2016-10-27,2016-09-29,11211,BROOKLYN,American,225 NORTH    8 STREET,7,1,1,6.0,7.0,6,1.0,1.16666666667,28,1063,0,"225 NORTH    8 STREET, NY",40.717011,-73.9546481
41156869,10.0,10.0,2013-11-01,2016-07-27,2016-06-09,10026,MANHATTAN,Ethiopian,2084 FREDRICK DOUGLAS BOULEVARD,7,2,1,8.0,9.0,6,1.33333333333,1.5,48,999,1,"2084 FREDRICK DOUGLAS BOULEVARD, NY",40.8022645,-73.9565463
41156888,9.0,1.0,2013-08-05,2016-04-21,2015-03-24,10016,MANHATTAN,American,12 EAST   31 STREET,5,2,1,7.0,0.0,4,1.75,0.0,394,990,1,"12 EAST   31 STREET, NY",40.7459723,-73.985222
41156951,22.0,17.0,2013-06-18,2016-04-20,2015-06-11,10014,MANHATTAN,Italian,421 WEST   13 STREET,10,1,1,21.0,16.0,9,2.33333333333,1.77777777778,314,1037,0,"421 WEST   13 STREET, NY",40.7409764,-74.0069627
41158614,8.0,6.0,2013-09-05,2016-03-25,2015-10-19,10469,BRONX,Chinese,1384 EAST GUNHILL ROAD,5,1,2,7.0,4.0,4,1.75,1.0,158,932,0,"1384 EAST GUNHILL ROAD, NY",,
41159246,1.0,6.0,2014-01-15,2016-01-16,2015-01-12,10024,MANHATTAN,Irish,225 WEST   79 STREET,3,1,2,0.0,4.0,2,0.0,2.0,369,731,0,"225 WEST   79 STREET, NY",40.783842,-73.9792219
41159730,8.0,5.0,2013-04-24,2016-04-14,2015-02-18,10003,MANHATTAN,American,125 EAST   15 STREET,5,1,2,7.0,3.0,4,1.75,0.75,421,1086,0,"125 EAST   15 STREET, NY",,
41160620,23.0,11.0,2014-05-15,2017-01-23,2016-12-08,10019,MANHATTAN,American,51 WEST   51 STREET,12,2,2,21.0,9.0,11,1.90909090909,0.818181818182,46,984,1,"51 WEST   51 STREET, NY",,
41161344,6.0,3.0,2014-07-07,2016-11-23,2016-06-20,11375,QUEENS,Bagels/Pretzels,10709 71 AVENUE,5,1,1,5.0,2.0,4,1.25,0.5,156,870,0,"10709 71 AVENUE, NY",,
41162689,18.0,11.0,2014-10-24,2017-04-07,2016-08-31,10027,MANHATTAN,Steak,50 WEST  125 STREET,9,3,1,15.0,10.0,8,1.875,1.25,219,896,1,"50 WEST  125 STREET, NY",40.8069402,-73.9441988
41162796,9.0,5.0,2014-02-03,2017-01-11,2016-09-27,10003,MANHATTAN,American,35 EAST   18 STREET,6,2,1,7.0,4.0,5,1.4,0.8,106,1073,1,"35 EAST   18 STREET, NY",40.7379058,-73.9894937
