,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
50007880,9.0,6.0,2014-05-22,2016-04-21,2015-05-06,10023,MANHATTAN,Asian,80 COLUMBUS CIRCLE at 60th street,6,2,2,7.0,4.0,5,1.4,0.8,351,700,1,"80 COLUMBUS CIRCLE at 60th street, NY",40.7690781,-73.9829538
50007882,6.0,4.0,2014-03-11,2016-11-04,2016-09-22,10281,MANHATTAN,Café/Coffee/Tea,3-4 World Financial Center,6,2,1,4.0,3.0,5,0.8,0.6,43,969,1,"3-4 World Financial Center, NY",40.7136631,-74.0150052
50008168,2.0,5.0,2014-06-17,2016-04-29,2015-05-14,11430,QUEENS,American,,3,1,2,1.0,3.0,2,0.5,1.5,351,682,0,"nan, NY",40.8205487,-73.9366757
50008205,9.0,4.0,2015-04-09,2016-08-17,2016-02-24,11368,QUEENS,American,NKA QUEENS MUSEUM NYC BUILDING,5,1,1,8.0,3.0,4,2.0,0.75,175,496,0,"NKA QUEENS MUSEUM NYC BUILDING, NY",40.745794,-73.84675
50008241,7.0,7.0,2014-06-25,2017-02-16,2015-12-15,10034,MANHATTAN,American,3961 207 STREET,6,1,2,6.0,5.0,5,1.2,1.0,429,967,0,"3961 207 STREET, NY",40.8664507,-73.9152858
50008244,41.0,9.0,2014-04-17,2017-01-20,2016-12-20,11355,QUEENS,Chinese,4128 MAIN ST,14,2,2,39.0,7.0,13,3.0,0.538461538462,31,1009,1,"4128 MAIN ST, NY",40.757178,-73.829437
50008245,8.0,6.0,2014-08-26,2016-07-22,2016-05-19,11211,BROOKLYN,American,612 METROPOLITAN AVE,5,1,1,7.0,5.0,4,1.75,1.25,64,696,0,"612 METROPOLITAN AVE, NY",40.7139386,-73.9485822
50008255,13.0,10.0,2014-07-16,2016-10-07,2016-06-04,11249,BROOKLYN,American,50 S 4TH ST,6,4,1,9.0,9.0,5,1.8,1.8,125,814,1,"50 S 4TH ST, NY",40.7129029,-73.9661983
50008479,13.0,7.0,2014-06-09,2016-05-04,2015-06-18,11105,QUEENS,"Ice Cream, Gelato, Yogurt, Ices",2902 DITMARS BLVD,8,1,2,12.0,5.0,7,1.71428571429,0.714285714286,321,695,0,"2902 DITMARS BLVD, NY",40.7765762,-73.9117677
50008551,3.0,4.0,2014-04-24,2016-02-03,2015-05-20,11222,BROOKLYN,American,1120 MANHATTAN AVE,4,1,1,2.0,3.0,3,0.666666666667,1.0,259,650,0,"1120 MANHATTAN AVE, NY",40.7367761,-73.9551342
50008684,10.0,6.0,2014-07-15,2016-10-06,2015-10-07,11201,BROOKLYN,"Juice, Smoothies, Fruit Salads",1 BROOKLYN BRIDGE PARK,6,1,1,9.0,5.0,5,1.8,1.0,365,814,0,"1 BROOKLYN BRIDGE PARK, NY",40.6934857,-73.9996651
50008709,23.0,15.0,2014-06-10,2017-03-13,2016-08-10,10301,STATEN ISLAND,American,5 FERRY TERMINAL DR,11,2,3,21.0,12.0,10,2.1,1.2,215,1007,1,"5 FERRY TERMINAL DR, NY",40.6429459,-74.0750861
50008956,13.0,7.0,2014-07-02,2016-11-16,2016-09-12,11430,QUEENS,Mexican,NKA JFK INTERNATIONAL AIRPORT,5,3,1,10.0,6.0,4,2.5,1.5,65,868,1,"NKA JFK INTERNATIONAL AIRPORT, NY",40.6413111,-73.7781391
50009004,4.0,2.0,2014-08-21,2016-03-17,2015-01-29,11377,QUEENS,Delicatessen,51-24B NORHTERN BLVD,4,1,2,3.0,0.0,3,1.0,0.0,413,574,0,"51-24B NORHTERN BLVD, NY",40.6130926,-74.1068715
50009578,2.0,2.0,2014-06-11,2016-05-04,2015-05-06,10011,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",NKA HIGHLINE PARK--BET 15-16 ST BY W/S HWY,4,2,1,0.0,1.0,3,0.0,0.333333333333,364,693,1,"NKA HIGHLINE PARK--BET 15-16 ST BY W/S HWY, NY",,
50009986,2.0,4.0,2014-08-20,2016-09-01,2015-07-30,11370,QUEENS,Asian,NKA LAGUARDIA INTL AIRPORT,3,1,1,1.0,3.0,2,0.5,1.5,399,743,0,"NKA LAGUARDIA INTL AIRPORT, NY",40.7769271,-73.8739659
50009999,8.0,3.0,2014-05-29,2016-05-31,2015-10-15,10474,BRONX,Mexican,341 HUNTS POINT TERMINAL MARKET,5,2,1,6.0,2.0,4,1.5,0.5,229,733,1,"341 HUNTS POINT TERMINAL MARKET, NY",40.8101362,-73.8790574
50010020,2.0,2.0,2015-10-08,2016-10-27,2015-10-08,11371,QUEENS,American,000 LAGUARDIA AIRPORT,2,1,1,1.0,1.0,1,1.0,1.0,385,385,0,"000 LAGUARDIA AIRPORT, NY",40.7769271,-73.8739659
50010248,2.0,5.0,2014-06-16,2016-05-03,2015-05-18,10017,MANHATTAN,Café/Coffee/Tea,,3,1,1,1.0,4.0,2,0.5,2.0,351,687,0,"nan, NY",40.8205487,-73.9366757
50010286,5.0,2.0,2014-09-05,2016-05-16,2015-09-17,10013,MANHATTAN,Seafood,,3,2,1,3.0,1.0,2,1.5,0.5,242,619,1,"nan, NY",40.8205487,-73.9366757
50010300,17.0,8.0,2014-09-08,2016-10-31,2016-09-21,11694,QUEENS,"Bottled beverages, including water, sodas, juices, etc.",11208 ROCK BCH BLVD,9,3,1,14.0,7.0,8,1.75,0.875,40,784,1,"11208 ROCK BCH BLVD, NY",40.5862256,-73.8155119
50010969,4.0,5.0,2014-06-27,2016-11-16,2015-11-05,10013,MANHATTAN,Café/Coffee/Tea,32 AVE OF THE AMER,5,1,2,3.0,3.0,4,0.75,0.75,377,873,0,"32 AVE OF THE AMER, NY",40.7200005,-74.0045606
50011380,11.0,9.0,2014-07-24,2017-03-10,2016-08-24,10474,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",300C HUNTS POINT TERMINAL MARKET,9,1,1,10.0,8.0,8,1.25,1.0,198,960,0,"300C HUNTS POINT TERMINAL MARKET, NY",40.8101362,-73.8790574
50011499,11.0,3.0,2014-11-21,2016-05-31,2016-03-22,10474,BRONX,Spanish,241B NYC TERMINAL MARKET,7,1,1,10.0,2.0,6,1.66666666667,0.333333333333,70,557,0,"241B NYC TERMINAL MARKET, NY",40.8216711,-73.9300703
50011700,16.0,5.0,2014-09-23,2016-10-25,2016-09-28,10451,BRONX,Mexican,645 COURTLANDT AVE,7,2,1,14.0,4.0,6,2.33333333333,0.666666666667,27,763,1,"645 COURTLANDT AVE, NY",40.8189711,-73.9184605
50011706,5.0,6.0,2014-09-30,2016-10-24,2016-09-22,11201,BROOKLYN,American,125 FLATBUSH AVENUE EXT,4,1,1,4.0,5.0,3,1.33333333333,1.66666666667,32,755,0,"125 FLATBUSH AVENUE EXT, NY",40.6956732,-73.9838949
50011908,33.0,15.0,2014-07-01,2017-03-23,2017-02-21,10013,MANHATTAN,Vegetarian,5 MOTT ST,13,3,1,30.0,14.0,12,2.5,1.16666666667,30,996,1,"5 MOTT ST, NY",40.7138543,-73.9989484
50011938,18.0,11.0,2014-07-21,2016-12-21,2016-05-18,11355,QUEENS,Chinese,4128 MAIN ST,8,1,1,17.0,10.0,7,2.42857142857,1.42857142857,217,884,0,"4128 MAIN ST, NY",40.757178,-73.829437
50011980,8.0,5.0,2014-07-28,2017-02-07,2016-08-27,11226,BROOKLYN,Fruits/Vegetables,17 NEWKIRK PLZ,5,2,1,6.0,4.0,4,1.5,1.0,164,925,1,"17 NEWKIRK PLZ, NY",40.6347936,-73.9625882
50012552,7.0,5.0,2014-10-16,2016-04-08,2015-09-29,11430,QUEENS,Hamburgers,NKA JFK AIRPORT,5,1,2,6.0,3.0,4,1.5,0.75,192,540,0,"NKA JFK AIRPORT, NY",40.6413111,-73.7781391
50013242,2.0,2.0,2014-12-23,2016-03-31,2014-12-23,10464,BRONX,American,1 RODMANS NCK,2,1,2,1.0,0.0,1,1.0,0.0,464,464,0,"1 RODMANS NCK, NY",40.8534336,-73.8009667
50013274,5.0,4.0,2014-09-03,2016-07-21,2015-10-22,11430,QUEENS,American,NKA JFK INTERNATIONAL AIRPORT,4,2,1,3.0,3.0,3,1.0,1.0,273,687,1,"NKA JFK INTERNATIONAL AIRPORT, NY",40.6413111,-73.7781391
50013874,14.0,7.0,2014-09-04,2016-05-21,2015-11-04,11420,QUEENS,Chinese/Japanese,13412 ROCKAWAY BLVD,7,2,1,12.0,6.0,6,2.0,1.0,199,625,1,"13412 ROCKAWAY BLVD, NY",40.6744112,-73.8040025
50014069,7.0,5.0,2014-09-02,2016-09-28,2016-09-14,10027,MANHATTAN,Seafood,261 W 125TH ST,4,3,2,4.0,3.0,3,1.33333333333,1.0,14,757,1,"261 W 125TH ST, NY",40.8101006,-73.9502964
50014100,9.0,8.0,2014-09-18,2017-02-27,2015-12-21,10466,BRONX,Sandwiches/Salads/Mixed Buffet,3976 WHITE PLAINS RD,6,1,1,8.0,7.0,5,1.6,1.4,434,893,0,"3976 WHITE PLAINS RD, NY",40.8878633,-73.8601254
50014104,7.0,7.0,2014-09-02,2016-08-03,2015-07-14,11223,BROOKLYN,American,603 AVENUE Z,6,1,2,6.0,5.0,5,1.2,1.0,386,701,0,"603 AVENUE Z, NY",40.5862819,-73.9715629
50014106,9.0,8.0,2015-03-04,2017-02-18,2016-11-19,11209,BROOKLYN,American,7214 3RD AVE,6,1,1,8.0,7.0,5,1.6,1.4,91,717,0,"7214 3RD AVE, NY",40.7286208,-73.9906003
50014114,17.0,10.0,2014-10-20,2017-03-03,2017-02-13,10475,BRONX,Italian,200 BAYCHESTER AVE,8,1,2,16.0,8.0,7,2.28571428571,1.14285714286,18,865,0,"200 BAYCHESTER AVE, NY",40.8642044,-73.8275005
50014122,3.0,3.0,2014-10-09,2016-03-10,2014-10-09,10029,MANHATTAN,Italian,237 E 116TH ST,2,2,1,1.0,2.0,1,1.0,2.0,518,518,1,"237 E 116TH ST, NY",40.7975098,-73.9383717
50014124,15.0,11.0,2014-09-05,2017-01-30,2016-10-20,10016,MANHATTAN,Chinese,10 E 38TH ST,7,1,2,14.0,9.0,6,2.33333333333,1.5,102,878,0,"10 E 38TH ST, NY",40.7504345,-73.9819787
50014149,19.0,13.0,2014-09-05,2016-08-04,2016-07-13,11201,BROOKLYN,Sandwiches/Salads/Mixed Buffet,147 MONTAGUE ST,8,3,3,16.0,10.0,7,2.28571428571,1.42857142857,22,699,1,"147 MONTAGUE ST, NY",40.6947632,-73.9933967
50014190,3.0,2.0,2015-06-06,2016-05-24,2015-07-08,11215,BROOKLYN,Eastern European,295 3RD AVE,3,1,2,2.0,0.0,2,1.0,0.0,321,353,0,"295 3RD AVE, NY",40.7384528,-73.9830572
50014197,12.0,9.0,2014-11-29,2017-02-13,2016-06-22,10014,MANHATTAN,Italian,21 BEDFORD ST,6,3,2,9.0,7.0,5,1.8,1.4,236,807,1,"21 BEDFORD ST, NY",40.7290059,-74.0036561
50014201,5.0,3.0,2014-12-10,2016-08-13,2015-07-11,11206,BROOKLYN,Japanese,32 VARET ST,4,1,1,4.0,2.0,3,1.33333333333,0.666666666667,399,612,0,"32 VARET ST, NY",40.7028321,-73.9435373
50014212,9.0,9.0,2014-09-02,2017-01-31,2016-06-15,11106,QUEENS,Chicken,3619 BROADWAY,6,1,2,8.0,7.0,5,1.6,1.4,230,882,0,"3619 BROADWAY, NY",40.8288704,-73.9491849
50014213,6.0,4.0,2015-02-12,2016-09-28,2016-03-22,11101,QUEENS,American,5107 27TH ST,4,2,2,4.0,2.0,3,1.33333333333,0.666666666667,190,594,1,"5107 27TH ST, NY",40.7395183,-73.9426863
50014226,11.0,9.0,2014-10-31,2017-03-21,2016-09-02,10032,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1944 AMSTERDAM AVE,6,4,3,7.0,6.0,5,1.4,1.2,200,872,1,"1944 AMSTERDAM AVE, NY",40.8326131,-73.942514
50014229,15.0,6.0,2015-03-05,2017-02-03,2017-01-03,10016,MANHATTAN,American,45 E 33RD ST,6,1,2,14.0,4.0,5,2.8,0.8,31,701,0,"45 E 33RD ST, NY",40.7468631,-73.9822971
50014233,2.0,3.0,2014-12-22,2016-04-06,2014-12-22,10040,MANHATTAN,Spanish,1552 SAINT NICHOLAS AVE,2,1,3,1.0,0.0,1,1.0,0.0,471,471,0,"1552 SAINT NICHOLAS AVE, NY",40.8533597,-73.9305378
50014235,3.0,3.0,2014-10-30,2016-07-28,2015-11-20,10461,BRONX,"Juice, Smoothies, Fruit Salads",1609 MULFORD AVE,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,251,637,0,"1609 MULFORD AVE, NY",40.8439312,-73.835903
50014239,18.0,10.0,2014-09-30,2017-01-09,2016-12-08,10456,BRONX,Indian,980 MORRIS AVE,7,1,1,17.0,9.0,6,2.83333333333,1.5,32,832,0,"980 MORRIS AVE, NY",40.8286044,-73.9165564
50014243,10.0,4.0,2014-09-09,2016-11-09,2016-04-14,11211,BROOKLYN,Café/Coffee/Tea,544 UNION AVE,7,2,1,8.0,3.0,6,1.33333333333,0.5,209,792,1,"544 UNION AVE, NY",40.7170704,-73.9515853
50014244,6.0,6.0,2015-05-11,2017-02-07,2017-01-17,11216,BROOKLYN,Mexican,814 NOSTRAND AVE,5,2,2,4.0,4.0,4,1.0,1.0,21,638,1,"814 NOSTRAND AVE, NY",40.6709649,-73.950616
50014246,3.0,4.0,2014-09-09,2016-09-29,2015-09-09,10011,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",162 8TH AVE,3,2,1,1.0,3.0,2,0.5,1.5,386,751,1,"162 8TH AVE, NY",40.7422469,-74.0003771
50014249,2.0,1.0,2014-09-04,2016-09-20,2015-09-02,10019,MANHATTAN,American,1301 6TH AVE,3,1,1,1.0,0.0,2,0.5,0.0,384,747,0,"1301 6TH AVE, NY",40.7617876,-73.9800343
50014251,3.0,2.0,2015-03-30,2016-05-03,2015-03-30,10036,MANHATTAN,Café/Coffee/Tea,1196 AVE AMERICAS,2,1,2,2.0,0.0,1,2.0,0.0,400,400,0,"1196 AVE AMERICAS, NY",40.7577845,-73.9817156
50014266,9.0,8.0,2014-09-02,2016-04-04,2015-03-17,10003,MANHATTAN,American,18 WAVERLY PL,4,1,1,8.0,7.0,3,2.66666666667,2.33333333333,384,580,0,"18 WAVERLY PL, NY",40.730087,-73.994756
50014272,3.0,4.0,2014-11-05,2017-01-25,2015-12-11,10004,MANHATTAN,American,55 WATER ST,3,1,1,2.0,3.0,2,1.0,1.5,411,812,0,"55 WATER ST, NY",40.7033226,-74.0088962
50014277,6.0,6.0,2014-09-09,2016-09-26,2016-04-08,11435,QUEENS,Donuts,14401 LIBERTY AVE,6,1,2,5.0,4.0,5,1.0,0.8,171,748,0,"14401 LIBERTY AVE, NY",40.6929195,-73.8089884
50014286,14.0,6.0,2015-04-16,2016-08-17,2015-11-12,11371,QUEENS,Pizza/Italian,NKA LAGUARDIA AIRPORT,7,1,1,13.0,5.0,6,2.16666666667,0.833333333333,279,489,0,"NKA LAGUARDIA AIRPORT, NY",40.7769271,-73.8739659
50014290,6.0,7.0,2014-11-25,2016-09-21,2016-08-19,11371,QUEENS,Italian,NKA LAGUARDIA AIRPORT,5,1,1,5.0,6.0,4,1.25,1.5,33,666,0,"NKA LAGUARDIA AIRPORT, NY",40.7769271,-73.8739659
50014302,10.0,10.0,2014-09-30,2016-07-28,2015-07-16,11419,QUEENS,Chicken,11101 LIBERTY AVE,6,1,2,9.0,8.0,5,1.8,1.6,378,667,0,"11101 LIBERTY AVE, NY",40.6849728,-73.8310765
50014309,15.0,12.0,2014-11-22,2017-03-02,2016-10-22,10458,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",610 E 183RD ST,8,1,1,14.0,11.0,7,2.0,1.57142857143,131,831,0,"610 E 183RD ST, NY",40.8528395,-73.8888139
50014314,14.0,7.0,2014-09-09,2017-02-15,2017-02-01,11355,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4219 COLLEGE POINT BLVD,7,2,1,12.0,6.0,6,2.0,1.0,14,890,1,"4219 COLLEGE POINT BLVD, NY",40.7465407,-73.8349561
50014318,11.0,5.0,2014-12-15,2017-03-10,2016-10-29,10033,MANHATTAN,Spanish,300 AUDUBON AVE,7,1,1,10.0,4.0,6,1.66666666667,0.666666666667,132,816,0,"300 AUDUBON AVE, NY",40.8482229,-73.9328223
50014322,3.0,6.0,2014-09-08,2016-07-27,2015-10-06,11209,BROOKLYN,Mexican,463 86TH ST,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,295,688,0,"463 86TH ST, NY",40.7760462,-73.9473941
50014329,2.0,3.0,2014-12-23,2016-05-31,2014-12-23,10021,MANHATTAN,Italian,973 LEXINGTON AVE,2,1,2,1.0,1.0,1,1.0,1.0,525,525,0,"973 LEXINGTON AVE, NY",40.769339,-73.962699
50014333,8.0,7.0,2014-12-12,2016-06-15,2016-05-06,10022,MANHATTAN,American,3 E 53RD ST,6,1,1,7.0,6.0,5,1.4,1.2,40,551,0,"3 E 53RD ST, NY",40.760345,-73.975073
50014338,10.0,5.0,2014-09-11,2017-04-03,2016-09-20,10468,BRONX,Café/Coffee/Tea,250 BEDFORD PARK BLVD W,7,2,2,8.0,3.0,6,1.33333333333,0.5,195,935,1,"250 BEDFORD PARK BLVD W, NY",40.8725345,-73.8933912
50014339,2.0,6.0,2014-09-11,2016-10-07,2015-09-11,10468,BRONX,American,250 BEDFORD PARK BLVD W,3,1,2,1.0,4.0,2,0.5,2.0,392,757,0,"250 BEDFORD PARK BLVD W, NY",40.8725345,-73.8933912
50014342,8.0,8.0,2014-09-11,2016-11-01,2016-09-21,10468,BRONX,American,250 BEDFORD PARK BLVD W,4,1,2,7.0,6.0,3,2.33333333333,2.0,41,782,0,"250 BEDFORD PARK BLVD W, NY",40.8725345,-73.8933912
50014351,11.0,4.0,2015-01-07,2017-04-07,2016-06-29,11203,BROOKLYN,American,1440 UTICA AVE,6,2,1,9.0,3.0,5,1.8,0.6,282,821,1,"1440 UTICA AVE, NY",40.6370277,-73.9293867
50014362,6.0,5.0,2014-09-11,2016-04-13,2015-05-06,11372,QUEENS,Peruvian,8620 37TH AVE,4,1,2,5.0,3.0,3,1.66666666667,1.0,343,580,0,"8620 37TH AVE, NY",40.7500644,-73.8798074
50014366,2.0,3.0,2014-09-08,2016-12-29,2015-11-19,10022,MANHATTAN,American,57 E 57TH ST,3,1,1,1.0,2.0,2,0.5,1.0,406,843,0,"57 E 57TH ST, NY",40.7621879,-73.9716063
50014369,12.0,6.0,2014-11-25,2017-02-03,2016-11-29,10022,MANHATTAN,American,1004 2ND AVE,5,1,1,11.0,5.0,4,2.75,1.25,66,801,0,"1004 2ND AVE, NY",40.7568009,-73.9668026
50014372,6.0,5.0,2014-09-11,2016-03-21,2015-04-01,11224,BROOKLYN,Chinese,3018 MERMAID AVE,4,2,2,4.0,3.0,3,1.33333333333,1.0,355,557,1,"3018 MERMAID AVE, NY",40.574991,-73.996924
50014374,12.0,10.0,2014-09-08,2016-11-15,2016-10-26,10457,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1862 WEBSTER AVE,8,2,2,10.0,8.0,7,1.42857142857,1.14285714286,20,799,1,"1862 WEBSTER AVE, NY",40.8469054,-73.9009735
50014375,29.0,16.0,2014-09-08,2017-01-04,2016-06-28,11229,BROOKLYN,Chinese,1217 AVENUE U,13,2,2,27.0,14.0,12,2.25,1.16666666667,190,849,1,"1217 AVENUE U, NY",40.5987028,-73.9596307
50014381,14.0,7.0,2014-09-09,2016-09-20,2016-08-19,11216,BROOKLYN,Chicken,357 NOSTRAND AVE,8,1,2,13.0,5.0,7,1.85714285714,0.714285714286,32,742,0,"357 NOSTRAND AVE, NY",40.6859136,-73.9505338
50014387,25.0,12.0,2014-09-20,2017-03-09,2016-12-27,10304,STATEN ISLAND,Asian,574 BAY ST,8,3,2,22.0,10.0,7,3.14285714286,1.42857142857,72,901,1,"574 BAY ST, NY",40.6278912,-74.0766016
50014390,17.0,6.0,2015-02-14,2017-04-06,2016-08-29,11361,QUEENS,Tex-Mex,4229 BELL BLVD,7,4,2,13.0,4.0,6,2.16666666667,0.666666666667,220,782,1,"4229 BELL BLVD, NY",40.7619143,-73.7698806
50014392,46.0,19.0,2014-09-15,2017-01-05,2016-11-21,11214,BROOKLYN,Chinese,2210 86TH ST,14,3,2,43.0,17.0,13,3.30769230769,1.30769230769,45,843,1,"2210 86TH ST, NY",40.6015323,-73.9936642
50014402,3.0,1.0,2015-01-21,2016-03-03,2015-01-21,11354,QUEENS,Chinese,13335 ROOSEVELT AVE,2,2,1,1.0,0.0,1,1.0,0.0,407,407,1,"13335 ROOSEVELT AVE, NY",40.7588187,-73.8331317
50014406,4.0,1.0,2014-09-11,2016-09-09,2015-09-01,11231,BROOKLYN,American,357 HAMILTON AVE,3,1,1,3.0,0.0,2,1.5,0.0,374,729,0,"357 HAMILTON AVE, NY",40.6735279,-73.9991376
50014408,2.0,6.0,2014-09-08,2016-09-21,2015-09-16,11209,BROOKLYN,American,7124 3RD AVE,3,1,4,1.0,2.0,2,0.5,1.0,371,744,0,"7124 3RD AVE, NY",40.7286208,-73.9906003
50014414,11.0,9.0,2014-08-29,2016-12-14,2016-10-21,10017,MANHATTAN,American,20 E 49TH ST,7,3,3,8.0,6.0,6,1.33333333333,1.0,54,838,1,"20 E 49TH ST, NY",40.757239,-73.976659
50014424,4.0,3.0,2014-12-10,2017-01-23,2015-12-14,11375,QUEENS,Mexican,7009 AUSTIN ST,3,1,1,3.0,2.0,2,1.5,1.0,406,775,0,"7009 AUSTIN ST, NY",40.721023,-73.8466183
50014446,3.0,6.0,2014-09-17,2016-09-22,2015-09-17,10461,BRONX,Chinese/Japanese,2115 WILLIAMSBRIDGE RD,3,1,3,2.0,3.0,2,1.0,1.5,371,736,0,"2115 WILLIAMSBRIDGE RD, NY",40.8557802,-73.8558213
50014447,8.0,2.0,2014-09-10,2016-05-17,2015-03-09,10309,STATEN ISLAND,Chinese,27 SEGUINE AVE,4,2,1,6.0,1.0,3,2.0,0.333333333333,435,615,1,"27 SEGUINE AVE, NY",40.5257038,-74.2006203
50014452,5.0,3.0,2014-09-08,2016-04-05,2015-04-07,11220,BROOKLYN,Japanese,6814 4TH AVE,4,1,1,4.0,2.0,3,1.33333333333,0.666666666667,364,575,0,"6814 4TH AVE, NY",40.6350554,-74.0236494
50014459,4.0,4.0,2014-12-18,2017-03-21,2015-12-16,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10616 NORTHERN BLVD,3,2,2,2.0,2.0,2,1.0,1.0,461,824,1,"10616 NORTHERN BLVD, NY",40.757509,-73.8621919
50014461,14.0,10.0,2014-09-02,2016-03-24,2015-09-16,11226,BROOKLYN,Chinese,1195 FLATBUSH AVE,7,2,2,12.0,8.0,6,2.0,1.33333333333,190,569,1,"1195 FLATBUSH AVE, NY",40.6410172,-73.9558825
50014462,16.0,10.0,2014-09-11,2016-07-18,2015-11-09,11368,QUEENS,Pizza/Italian,4005A JUNCTION BLVD,9,1,1,15.0,9.0,8,1.875,1.125,252,676,0,"4005A JUNCTION BLVD, NY",40.748988,-73.869003
50014465,13.0,5.0,2014-12-09,2016-08-24,2016-02-09,10012,MANHATTAN,Japanese,118 W 3RD ST,7,1,1,12.0,4.0,6,2.0,0.666666666667,197,624,0,"118 W 3RD ST, NY",40.7303693,-74.0004413
50014469,17.0,6.0,2014-09-10,2016-09-08,2015-08-27,11223,BROOKLYN,Chinese,318 KINGS HWY,6,2,1,15.0,5.0,5,3.0,1.0,378,729,1,"318 KINGS HWY, NY",40.604762,-73.9785504
50014473,8.0,4.0,2015-02-11,2016-02-26,2015-09-28,10469,BRONX,Bakery,1322 E GUN HILL RD,5,1,1,7.0,3.0,4,1.75,0.75,151,380,0,"1322 E GUN HILL RD, NY",40.8710017,-73.8476759
50014483,9.0,5.0,2014-12-18,2016-02-24,2015-08-20,11385,QUEENS,Pizza,675 ONDERDONK AVE,5,1,1,8.0,4.0,4,2.0,1.0,188,433,0,"675 ONDERDONK AVE, NY",40.704239,-73.907189
50014494,11.0,7.0,2014-11-22,2016-03-04,2015-09-08,11208,BROOKLYN,American,3219 FULTON ST,5,1,2,10.0,5.0,4,2.5,1.25,178,468,0,"3219 FULTON ST, NY",40.6826739,-73.8762493
50014495,17.0,7.0,2014-11-13,2016-12-09,2016-10-26,10459,BRONX,Spanish,1298 WESTCHESTER AVE,7,1,1,16.0,6.0,6,2.66666666667,1.0,44,757,0,"1298 WESTCHESTER AVE, NY",40.8274955,-73.8864152
50014500,15.0,7.0,2014-09-03,2017-01-12,2016-12-01,11221,BROOKLYN,American,332 CENTRAL AVE,7,2,1,13.0,6.0,6,2.16666666667,1.0,42,862,1,"332 CENTRAL AVE, NY",40.695212,-73.9204768
50014518,1.0,1.0,2016-05-28,2016-07-20,2016-05-28,10301,STATEN ISLAND,American,1000 RICHMOND TER,2,1,1,0.0,0.0,1,0.0,0.0,53,53,0,"1000 RICHMOND TER, NY",40.6426309,-74.1019174
50014519,4.0,5.0,2014-09-04,2016-03-08,2015-09-08,10467,BRONX,Pizza,362 E 204TH ST,4,1,1,3.0,4.0,3,1.0,1.33333333333,182,551,0,"362 E 204TH ST, NY",40.8716068,-73.8775587
50014586,19.0,14.0,2014-09-09,2016-03-18,2015-09-10,11207,BROOKLYN,African,263 HENDRIX ST,9,1,1,18.0,13.0,8,2.25,1.625,190,556,0,"263 HENDRIX ST, NY",40.6756634,-73.8899582
50014589,17.0,12.0,2014-10-27,2016-10-05,2016-09-16,10027,MANHATTAN,Sandwiches/Salads/Mixed Buffet,1213 AMSTERDAM AVE,10,1,2,16.0,10.0,9,1.77777777778,1.11111111111,19,709,0,"1213 AMSTERDAM AVE, NY",40.8089695,-73.9591987
50014605,8.0,11.0,2014-12-10,2017-03-09,2016-09-22,10301,STATEN ISLAND,Spanish,6 CEBRA AVE,6,1,3,7.0,8.0,5,1.4,1.6,168,820,0,"6 CEBRA AVE, NY",40.634185,-74.086585
50014618,17.0,2.0,2014-09-29,2016-11-28,2016-08-23,10022,MANHATTAN,Japanese,248 E 52ND ST,8,2,1,15.0,1.0,7,2.14285714286,0.142857142857,97,791,1,"248 E 52ND ST, NY",40.7561508,-73.9681882
50014624,7.0,6.0,2014-09-17,2016-09-28,2016-03-28,10467,BRONX,Chinese,3809 WHITE PLAINS RD,6,2,1,5.0,5.0,5,1.0,1.0,184,742,1,"3809 WHITE PLAINS RD, NY",40.883895,-73.8629671
50014636,10.0,4.0,2014-09-08,2016-12-16,2016-05-06,10022,MANHATTAN,American,9 E 53RD ST,6,2,1,8.0,3.0,5,1.6,0.6,224,830,1,"9 E 53RD ST, NY",40.7602806,-73.9749168
50014638,14.0,10.0,2014-10-23,2017-02-15,2017-01-25,11218,BROOKLYN,Chinese,111A DITMAS AVE,7,1,1,13.0,9.0,6,2.16666666667,1.5,21,846,0,"111A DITMAS AVE, NY",40.6356011,-73.9775249
50014639,5.0,5.0,2014-09-11,2016-03-18,2015-09-17,10018,MANHATTAN,Mediterranean,1400 BROADWAY,4,1,1,4.0,4.0,3,1.33333333333,1.33333333333,183,554,0,"1400 BROADWAY, NY",40.752877,-73.98669
50014641,13.0,12.0,2014-11-17,2016-07-12,2016-01-07,10018,MANHATTAN,American,54 W 39TH ST,7,1,3,12.0,9.0,6,2.0,1.5,187,603,0,"54 W 39TH ST, NY",40.7523955,-73.9847682
